id,Label
77095,0
77574,0
64117,0
55766,1
87212,0
73562,0
21531,0
83053,1
54764,0
657,0
63374,0
37845,0
55282,0
21549,0
15428,0
84666,0
68755,0
10593,1
54031,0
16229,0
1678,0
23945,0
19460,1
24081,0
35525,0
10687,0
19198,0
14473,0
88002,0
46221,0
16999,0
54553,0
12253,0
67058,0
41179,0
26101,0
71119,0
11494,0
79993,0
53473,1
1211,1
78273,0
9263,0
24773,0
6324,0
87793,0
49812,0
4423,0
40287,0
20381,0
79434,0
16341,0
51151,0
84913,0
60360,0
31688,0
31142,0
21305,1
6922,0
63438,0
8286,0
58911,0
66116,0
15743,0
48853,0
16017,0
76436,0
181,0
51315,0
31503,1
31883,0
48248,0
27718,0
38768,0
36968,0
25727,0
25423,0
14393,0
59945,0
85486,0
52669,0
19855,0
26772,0
12615,0
22374,0
7589,0
79352,0
30417,0
39091,0
62826,1
22009,0
71987,0
15737,0
57663,0
73955,0
62439,0
39078,0
80065,0
65236,0
36352,0
70179,0
45051,0
37558,0
68940,0
22546,0
68307,0
7868,0
6389,1
67375,0
84632,0
23401,0
28081,1
79050,0
10223,1
36983,0
57558,0
31083,0
69132,0
34317,0
23173,0
69501,0
81636,0
26342,0
74955,1
21645,1
23752,0
7387,0
7810,0
26397,0
87513,0
78111,0
12246,1
78963,0
65629,0
21293,0
17080,0
32598,0
74356,0
24091,0
66279,0
46581,0
758,0
9885,0
64847,0
73739,0
39980,0
39017,0
10094,0
70259,0
31094,0
57951,0
27685,0
70062,0
49674,0
22123,0
18706,0
87369,0
69747,0
58570,0
39127,0
70973,0
51827,0
85178,0
51174,1
84103,0
10724,0
82565,0
67742,0
74710,0
660,0
28960,0
19696,0
24879,0
68923,1
31875,0
65144,0
13023,0
59525,0
28731,0
4111,1
56425,0
81257,0
23387,0
53127,1
82678,0
28587,1
56950,0
64202,0
25041,0
63103,0
45607,1
45179,0
3705,0
70906,0
50908,0
40189,0
27829,0
53885,1
70515,0
26487,0
23681,0
12267,0
21288,1
77719,0
29282,0
4008,0
28472,0
51757,0
87255,0
52570,1
45981,0
22462,1
4502,0
8267,0
39707,0
43898,0
20461,0
64390,0
36982,0
43116,0
2643,0
22288,0
73711,0
7950,0
12492,0
80037,0
2386,0
52027,0
2125,0
25490,0
57609,0
66533,0
52501,0
80839,0
29363,0
80316,0
8854,0
41385,0
59107,0
30924,0
2634,0
57561,1
48961,0
56333,0
71213,0
29236,0
49723,0
51494,0
7323,0
6489,0
48133,0
35906,1
10111,0
51836,0
78596,0
27398,0
42897,0
44390,0
86211,0
37797,1
59625,0
39329,0
84124,0
23473,0
23380,0
44500,0
51755,1
88227,0
17892,0
5423,0
21875,0
43807,0
54776,1
79718,0
29941,1
23865,0
72974,0
20077,0
37372,0
13059,0
54606,0
57581,0
65000,0
1417,0
76982,0
47269,0
74819,0
19992,0
14616,0
12191,0
70310,0
50416,0
9512,1
78515,1
74061,0
88949,0
18818,0
25012,0
34773,0
44635,0
41003,0
23699,0
77653,0
63062,0
9881,0
20316,0
28403,0
88248,0
72736,0
4876,0
20203,0
35214,0
51041,0
11376,0
86077,0
28273,0
81497,0
51238,0
1144,0
9402,0
1614,0
44753,0
19874,0
4160,0
59762,0
1763,0
9386,0
31691,1
47352,0
53477,0
30570,0
51543,0
23753,0
83126,0
70713,0
43612,0
34808,0
1854,1
2882,0
54727,0
40209,1
30911,1
65578,0
39994,0
4190,1
86677,0
37452,0
23140,1
34996,0
80802,0
37136,0
67460,0
807,0
52558,0
62750,0
13194,0
35955,0
17955,0
54917,0
23959,0
3971,0
40103,0
40541,0
65046,0
71437,0
55650,0
85448,1
9290,0
69013,0
27499,1
9103,0
83732,0
21658,1
11178,0
7894,0
39113,0
65384,0
1390,0
12556,0
42161,0
25931,0
8470,0
60148,0
79962,0
37671,0
80532,0
45985,0
43656,0
36452,0
10128,0
75403,0
57246,0
63869,0
64266,0
6484,0
25694,0
16429,0
81670,0
4313,0
15540,0
37612,0
65773,0
18951,0
67576,0
28529,0
24042,1
89803,0
81525,0
87964,1
40981,0
40160,0
89885,1
78837,0
48901,0
89444,0
33125,0
82729,0
75128,0
24609,0
60419,0
68061,0
19231,0
9827,0
49201,0
50567,0
71401,0
29584,0
48803,0
19340,0
42935,0
773,0
59029,0
53680,0
61133,0
64916,0
2057,0
11947,0
21562,0
60692,0
60637,1
42745,0
12084,1
51588,1
30361,1
15599,0
74313,0
54795,0
58465,0
30253,0
4275,0
83918,0
34340,0
50566,1
35401,0
88139,0
64763,0
30396,0
48818,0
53387,0
75841,0
33883,1
64221,0
36195,0
31961,0
48749,0
87305,0
24515,0
60551,0
83618,0
64263,0
58962,0
1855,0
71956,0
15039,0
62582,0
52895,0
8350,0
12601,0
24113,0
46972,0
58731,0
38445,0
60282,0
72834,1
65176,0
88275,0
29188,0
65269,0
10476,0
47052,0
70048,0
4573,0
76539,0
52521,0
54354,0
78002,0
4523,0
53856,0
58198,0
15061,0
45589,0
34648,0
9239,0
52074,0
5650,0
14646,0
11445,0
981,0
20126,0
72840,0
40881,0
66449,0
30491,0
21310,0
11373,0
28142,0
53099,0
29104,1
14960,0
73527,0
68383,0
17202,0
2365,0
84349,1
88189,0
8390,0
17970,1
39719,0
37653,0
23213,0
29384,0
22286,0
1812,0
13594,0
57349,0
52358,0
12337,0
83117,0
63649,0
58539,0
49342,0
73508,0
36124,0
82000,0
26147,0
9645,0
19199,0
75010,0
56518,1
86433,1
22517,1
83743,0
85443,0
79780,0
2046,0
33900,0
931,0
86967,0
16075,0
68839,0
62025,0
816,0
20392,0
80704,0
26373,0
63361,0
5894,0
81790,1
47558,0
36727,0
44965,0
56490,0
1991,0
28925,0
9439,0
37847,0
42787,0
11852,0
83266,0
79447,0
38431,1
83381,0
73051,0
80958,0
50364,0
37503,0
86508,1
78204,0
72905,0
12884,1
36273,0
33920,0
56101,0
228,0
72349,0
9087,0
42330,0
84505,0
83612,0
71114,0
17296,1
49388,0
34443,0
4346,0
72879,0
40495,0
12449,0
34977,0
52804,0
34064,0
10137,0
4754,0
16064,0
33527,0
7876,0
28758,0
45114,1
76920,0
45155,0
28134,0
63277,0
9848,0
41007,0
88288,0
54799,0
1418,0
58934,0
21973,0
68577,0
76791,0
11563,0
85291,0
50168,0
75939,0
79504,0
13020,0
70187,1
79281,0
53668,0
31439,0
18462,0
19557,0
60010,0
9895,0
49196,0
24824,0
984,0
26599,0
83685,0
261,0
34452,0
42447,0
60260,0
32617,0
66181,1
73504,0
59037,0
22580,0
85407,0
33637,0
66638,0
17175,0
36469,0
61191,0
43380,0
58147,0
59829,0
161,0
27328,0
19084,0
44365,0
53461,0
6152,0
46663,0
32286,0
14697,0
89565,0
42271,0
28312,1
28988,0
4065,0
4896,0
70501,0
28473,0
21813,0
32045,0
65211,0
53310,0
43648,1
43483,0
43554,1
22716,0
35363,0
18862,0
78093,0
42203,0
58149,0
89979,0
28547,0
3364,0
26943,1
63463,0
8642,1
86096,0
10179,0
968,1
10250,0
17356,0
4322,0
18003,0
65536,0
46714,0
18593,0
32317,1
65951,0
23245,0
2007,0
22943,0
7161,0
47779,0
49317,0
83302,0
9572,0
63088,0
35598,0
13284,0
35832,0
14583,0
43754,1
72086,0
23655,0
89022,0
38993,0
19014,0
51476,0
67706,0
81252,0
32251,0
49387,0
74308,0
76839,0
77540,0
28310,0
81250,0
2466,0
27482,0
87786,0
60612,0
49651,0
60262,1
86671,0
51826,0
13731,1
69790,0
45325,0
68761,0
33926,0
33292,1
41794,0
70544,0
83145,0
70340,1
63091,0
81345,0
68908,0
21146,0
14695,1
62723,0
49450,1
36980,0
64155,0
38870,0
13548,1
49508,1
17130,0
50638,0
22039,0
49455,0
42332,0
62106,0
48572,0
13970,0
73131,0
67666,0
62028,0
58953,0
35159,0
48344,0
75106,0
56735,1
75342,0
81852,0
14098,0
27763,0
2402,0
15595,0
82146,0
13000,0
65788,0
63148,1
8427,0
57369,0
34255,0
52076,0
39862,1
76051,0
22779,0
58850,0
30800,0
33520,0
72504,0
44243,0
3822,1
48675,0
47577,0
11561,0
80172,0
79703,0
69551,0
65315,0
57764,0
81044,0
88690,0
79362,0
60753,0
14681,0
36689,0
45245,0
53480,0
62291,0
36691,0
32769,0
32354,0
73057,0
64046,0
12180,0
85032,0
37160,0
73912,0
59941,0
74702,0
45548,0
76875,0
72980,0
50898,0
80727,0
15800,0
26421,0
63498,0
9502,0
23359,1
69175,0
50356,0
23228,0
54257,0
72023,0
6979,0
12532,0
11037,0
57214,0
17416,0
25508,0
50181,0
32973,1
39615,0
9388,0
68630,0
20250,0
24365,0
84042,0
86788,0
87906,0
54224,1
56138,0
66858,0
40702,0
61180,0
83012,0
76675,0
48893,0
45161,0
10602,0
63772,0
38963,0
23527,0
43740,0
38728,0
81309,0
39660,0
86112,0
42184,0
38037,0
4492,1
73038,0
77308,0
43869,0
2707,0
18265,0
18192,0
3993,0
67039,0
50242,0
17644,0
12776,0
41104,0
32137,0
41522,0
69457,0
40412,0
44287,1
68748,1
75954,0
403,0
73155,0
43055,0
88976,0
2014,0
38287,0
22589,0
40671,1
57352,0
78569,0
36821,0
47863,0
55376,0
56456,1
61835,0
58072,0
27710,0
20002,0
32898,0
47483,0
42468,0
14542,0
796,0
55200,0
85436,0
17432,1
43629,0
53049,0
74243,0
34140,0
31484,0
14830,0
65205,0
13406,0
53649,0
53011,0
12582,0
40046,0
51768,1
81490,0
18915,0
59810,0
6958,0
17178,0
72160,1
31159,0
54751,1
78575,0
64691,0
81657,0
88258,0
81570,0
36543,0
4378,0
68457,0
75666,0
38316,0
22937,0
12338,0
29815,0
33688,0
31542,0
30507,0
43215,0
64274,0
27818,0
37213,0
8225,0
50838,0
23901,0
35793,1
1383,0
10932,0
64972,0
20276,0
46342,1
32398,0
45399,0
62222,0
16264,0
18753,0
5506,1
62889,0
18419,0
3273,0
38140,0
87077,0
38783,0
130,0
41112,0
58530,0
46641,0
23553,0
80668,0
28837,0
27311,0
65762,0
50888,0
71793,0
25258,0
18714,0
73755,0
6593,0
82442,0
23171,0
28393,0
60944,0
46496,0
72435,0
65557,0
52954,0
78299,0
7322,0
49333,0
41566,0
3203,0
14483,0
74286,0
59670,1
41865,0
28363,0
39226,0
46086,1
910,0
39407,0
60544,0
3020,1
34823,1
55827,0
19661,0
21301,0
15934,1
2478,0
14648,0
85777,0
50769,0
12202,1
14248,1
659,0
53636,0
19380,0
41586,0
12898,0
43706,0
12016,0
1889,0
33468,0
74941,0
41731,0
46388,0
30721,1
21942,0
22809,1
67466,0
32802,0
9310,0
18547,0
81723,0
49476,0
11740,0
15570,0
35100,0
21418,0
27766,0
52285,0
2613,0
15389,0
3749,0
7215,0
80992,1
49623,0
28761,0
73518,0
10662,0
71082,0
45018,0
41143,1
30886,0
13197,0
83972,0
26311,0
61058,0
18218,0
63739,0
61095,0
79034,0
68285,1
22414,1
44882,0
59747,0
654,1
20885,0
9859,1
79519,0
66686,0
52080,0
57761,0
38737,0
13817,0
17944,0
20770,0
37072,0
28045,0
58460,1
77610,0
32913,0
19852,0
6827,0
57007,0
30513,0
35559,0
68664,0
11867,1
38309,0
47030,0
72610,0
39805,1
58497,0
72953,0
63308,0
7902,1
80496,0
26771,0
39530,0
68825,1
16715,0
38953,0
266,0
85403,0
11261,0
81517,0
6276,0
23183,0
68823,0
38001,0
54244,0
69488,1
46871,0
10496,0
49164,1
10559,0
34153,0
35876,0
56698,0
43531,1
63110,0
34931,0
56810,0
1455,0
45337,0
8603,0
1522,1
8528,0
27196,0
700,0
26618,0
8450,0
48663,0
53808,0
40355,0
62996,0
82247,0
18315,0
31300,0
20422,0
36852,0
81006,0
3870,0
24950,0
4765,0
2114,0
22541,0
6500,0
80397,0
54246,0
89472,0
75785,0
56670,0
84330,0
51988,0
48829,0
40449,1
6756,0
82557,0
75814,0
37097,0
37171,0
50230,1
16219,1
62464,0
65764,0
50678,0
48250,0
58969,0
51435,0
53509,0
67213,0
52722,0
54173,0
29275,0
35942,0
67552,0
2185,0
75008,0
86466,0
56674,0
27007,0
21952,0
61464,1
16103,0
87587,0
26562,0
46846,0
68788,0
71856,0
7499,0
49184,0
60857,0
9102,0
51473,0
86041,0
79010,0
8818,0
71106,0
54934,0
55436,0
6158,0
39038,0
22448,0
17245,0
44844,0
719,0
21641,0
75280,0
42861,0
6196,0
28390,0
68373,0
22675,0
26578,0
81084,0
2851,0
13868,0
18047,1
48174,0
39386,0
38014,0
37417,0
66643,0
18206,0
12712,0
45149,0
74733,0
51572,0
70813,0
26752,0
64462,1
79789,0
82358,0
36922,0
25181,0
66464,0
5346,0
78625,0
25698,0
17031,0
71063,0
49272,0
71020,0
27353,0
58549,0
28018,0
6356,0
20086,0
29152,0
47327,0
57954,0
49108,0
50826,0
3205,0
8248,0
87114,0
71112,0
6378,0
15596,0
79418,0
49139,0
20481,0
45017,0
76645,0
46725,0
22196,0
61672,0
15443,0
59071,1
86222,0
1595,0
88345,1
56891,0
57571,0
13745,0
14720,0
27497,0
54007,0
85946,0
56348,0
64111,0
53537,0
14285,0
2442,0
13430,0
18359,0
18560,0
8898,0
57021,0
60970,0
68174,0
83715,0
48889,0
6701,0
37023,0
37211,0
82892,0
69739,0
24129,1
80680,1
5424,0
38475,0
62104,0
88715,0
22334,0
15058,0
9146,0
46490,0
48641,0
59629,0
14985,0
69802,0
21962,0
6220,0
42690,0
35776,0
52007,0
2076,0
68743,0
29087,0
65299,0
32819,0
59925,0
6306,0
802,0
73534,0
70207,0
36979,0
76273,0
39086,0
38582,0
2412,0
13856,0
87847,0
39159,0
20944,0
66866,0
33240,0
63122,1
31165,0
35049,1
88495,0
63689,0
26432,0
73202,0
59423,0
27502,0
9217,0
71901,0
40625,0
48459,0
7504,0
17519,0
8597,0
21885,0
56176,0
78602,0
80980,0
83412,0
88514,1
36020,0
27510,0
71644,0
4411,0
42855,0
14911,0
12158,0
14219,0
2339,0
3878,0
51158,0
48165,0
14863,0
33327,0
85504,1
30192,1
24509,0
49105,0
60283,0
60606,0
69876,0
72557,0
55609,0
52581,0
17135,1
46565,1
683,0
22660,0
37249,0
57095,0
49284,0
34016,1
69728,0
46569,0
80491,0
29339,0
3449,0
54486,0
53495,0
7360,0
41218,0
83790,0
29990,0
72147,0
69492,0
19600,0
68747,0
9812,0
83242,0
77144,0
34438,0
14022,1
53226,0
36765,0
35085,0
10207,0
86614,0
33274,0
14800,0
77978,0
80405,0
44778,0
19022,0
89939,0
40119,0
66213,0
45530,0
26227,0
86602,0
52212,0
73249,0
51328,0
8444,0
50954,0
74750,0
72519,0
9791,0
48739,0
39979,0
84298,0
84852,0
6041,0
62216,0
89141,0
87541,0
9139,1
50688,0
66979,0
37350,0
84055,0
12316,0
88125,0
67940,0
61439,0
39803,0
82719,0
60244,0
78069,0
13569,0
65398,0
60542,1
45043,0
88098,0
40338,0
24137,0
30702,0
80661,0
44163,0
20639,0
53455,0
60378,0
11394,1
45713,0
44803,0
64210,1
18,0
51744,0
74717,0
26715,0
20116,0
33955,0
47531,1
25110,0
5041,0
81129,0
13721,0
46116,0
4215,0
31107,0
17518,0
4299,0
66138,0
33018,0
75042,0
74244,0
79097,0
71296,0
17050,0
77882,1
57525,0
55673,0
56647,0
86432,0
12833,0
37615,0
8992,0
72226,0
2906,0
47776,0
45743,0
20068,0
40562,0
35197,0
36356,0
74299,0
22310,0
62935,1
43312,0
20550,1
17579,0
42554,1
44731,0
40931,0
13313,0
9982,0
20624,1
2129,0
55446,0
73877,1
58265,0
81587,0
14727,0
65485,0
22787,0
58982,0
49946,0
23556,1
11987,1
19538,0
74531,0
2318,0
72024,0
86483,0
34493,0
42859,0
86221,0
20255,0
21577,0
22194,0
43254,0
15052,0
13472,0
68169,0
13414,0
56092,0
27529,0
27089,0
40032,0
74934,1
51545,0
53881,0
58074,0
88656,0
80454,0
3724,0
398,0
19059,0
6106,0
49870,0
61307,0
87829,0
82745,1
6069,0
69138,0
73228,0
50702,0
57862,0
6078,0
83110,0
60474,0
10641,0
43087,0
70951,0
78033,0
66259,0
61232,1
63244,0
71841,0
82405,0
82303,0
72424,0
80121,0
69859,0
12352,0
13504,0
10889,0
14160,0
26277,0
86580,0
11177,0
11991,0
56073,0
36320,1
88432,0
66335,1
59884,0
64187,0
83783,0
35846,0
57755,0
52483,0
8776,0
23628,0
4848,0
81149,0
79375,0
70413,0
63071,0
16039,0
9242,0
66265,0
33627,0
75906,0
20750,0
37290,0
81415,1
73188,0
69490,0
56746,1
40216,0
41288,0
40636,0
35684,0
26427,0
40282,0
16307,0
80277,0
54068,0
51997,0
9114,0
26256,0
73375,0
59970,0
62463,0
84487,0
3904,0
46716,0
19465,0
24164,0
6182,0
47440,0
50214,0
24536,0
6098,0
44076,1
3371,0
48234,0
87035,0
37467,0
31037,0
83064,0
9768,1
79924,1
55402,0
24424,0
30446,0
8131,0
55090,0
11169,1
84792,0
80370,0
38837,0
88253,0
88655,0
75953,0
18297,0
81755,0
315,0
72996,0
12619,0
42006,0
61126,0
9675,1
7719,0
42059,0
25360,0
12019,1
21971,0
69296,1
31995,0
53194,0
51171,0
79909,0
89590,1
45032,0
58941,0
5190,0
88972,0
3910,0
38789,0
12810,0
74010,1
50439,0
8194,0
66471,0
63051,0
59872,0
41872,0
69213,0
41955,0
39502,0
35565,0
12070,0
71067,0
55916,0
76418,0
33182,0
1694,1
65513,0
42062,0
64033,0
25049,0
65928,0
26082,1
6965,0
5629,0
33993,0
40308,0
82140,0
4536,1
456,0
69786,0
45109,0
2794,0
40825,0
42833,0
76255,0
79824,0
10874,0
41571,0
32011,0
18914,0
34187,0
31086,1
41284,0
49921,0
62614,0
82108,0
7596,1
70863,0
58681,1
43295,0
69297,0
78448,0
61031,0
51530,0
59579,0
40241,0
22577,0
34367,0
19106,0
87923,0
71216,0
89628,0
9333,0
60257,0
73929,0
33144,1
4070,0
32972,0
26801,1
27906,0
62758,0
54574,0
39297,0
75910,0
13807,0
38293,1
48438,0
76074,1
70424,0
73128,1
22195,0
76945,0
47215,0
42702,0
57870,0
9248,0
58260,0
22619,0
78017,0
81173,1
37995,0
35272,0
64756,0
12844,0
45108,0
26099,0
77265,0
51868,0
74704,1
34621,1
39531,0
80871,1
51556,0
79642,0
78534,0
37463,0
14903,0
6303,0
84534,0
13540,0
23616,0
16784,0
47859,0
63616,1
61642,0
45003,0
81917,0
85224,0
81739,0
17777,0
86977,0
64776,0
83700,0
47715,0
20114,0
11635,0
69903,0
36006,0
40990,0
2320,0
72103,0
72606,0
73894,0
4851,0
86223,0
15472,0
17060,0
71980,1
80038,0
57024,0
5443,0
23210,0
51934,0
2464,0
51485,0
32835,0
17810,0
71500,0
59607,0
32046,0
43702,1
20226,0
47668,1
18829,0
80318,0
29892,0
82528,0
48552,1
8435,0
22914,0
77404,0
58809,1
22643,0
15404,0
6525,0
59558,0
67478,0
53830,0
23619,0
14202,0
19948,0
25072,0
78088,0
32619,0
20034,0
86215,0
10911,0
3860,0
89494,0
56021,0
40979,1
65948,0
88190,0
87125,0
49230,0
24191,0
53196,0
88169,0
27241,0
13831,0
84636,0
9220,0
58650,0
56707,0
82700,0
29908,1
48330,0
75299,0
52509,0
89655,0
50937,0
51820,0
31254,1
81139,0
52256,1
86708,0
66636,0
37333,0
25406,0
24886,0
89165,0
65374,0
5400,0
48417,0
79529,0
82576,0
5649,0
30738,0
10166,0
87052,0
38030,0
83633,0
65564,0
9899,0
81702,0
40628,0
39829,0
20288,0
62411,0
49534,0
48292,0
40997,0
53682,0
2328,0
5428,1
19721,0
64127,0
43136,0
64031,0
87439,0
4046,0
32309,0
34247,0
40568,1
40404,0
81735,0
29789,0
11650,0
55294,0
6175,0
29195,0
7193,0
68127,0
11662,0
14216,0
84879,0
88907,0
36555,0
54616,0
35355,0
40812,0
82065,1
72217,0
18844,0
86234,0
51079,0
43983,0
33943,0
77307,0
35895,0
18550,0
15607,0
5204,1
64910,1
61872,0
30903,1
50548,1
32613,0
70781,0
24869,0
3748,1
49739,0
17754,0
3429,1
23409,0
50556,0
63486,0
6265,0
43439,0
46179,0
27199,0
25634,0
72070,0
55941,1
55701,1
52861,0
940,0
57652,0
51722,0
72065,0
3683,1
26070,0
1851,0
7259,1
48450,0
88250,0
28249,0
33804,0
21478,0
42980,0
2568,0
29445,0
53276,0
26877,0
89865,0
48681,0
3610,0
49219,0
68067,0
54456,0
81791,0
15773,0
74362,0
73213,0
46689,0
87677,0
7373,0
11106,1
55327,0
8720,0
8516,0
33566,0
24072,0
27451,1
6793,0
78720,0
18471,1
48434,0
71042,0
3741,0
16823,0
69305,0
63756,0
63797,1
16265,0
21845,1
27141,0
39118,1
13770,0
88016,0
61996,0
72414,0
41630,0
85408,0
74734,0
60737,0
39639,0
26197,0
61836,1
85286,0
36951,0
80043,0
65907,1
21585,0
12114,1
34048,0
22217,0
42921,1
73158,0
9802,0
81249,1
53966,0
1710,0
23071,0
2416,0
43837,0
10208,0
42322,0
23151,0
83478,0
56289,0
89864,0
78707,0
31280,0
32920,0
25461,0
57693,0
86033,0
39831,0
25380,0
24332,0
89904,0
7117,0
4105,0
61786,0
78016,0
12567,0
79040,0
1075,1
45693,0
60446,0
5924,1
38749,0
64516,0
27513,0
60302,0
78719,1
75921,0
83449,1
45809,0
63443,0
14015,0
2403,0
74905,0
6783,0
13800,0
36549,0
87085,0
41662,0
5887,0
43172,0
15891,0
30223,0
59754,0
41496,1
31840,0
33594,0
66216,0
29600,0
64355,0
82015,0
51806,0
7988,0
70468,0
34573,1
88808,0
79613,0
13551,0
15154,0
28984,0
32741,0
2465,0
18392,0
18691,0
28089,0
29560,0
78311,0
58407,1
41606,0
27613,0
23288,0
61757,0
30709,0
13629,0
59240,1
66019,0
54915,0
27607,1
71263,0
9776,0
22329,0
4643,0
7399,0
66332,0
61102,1
73957,0
9285,0
35575,0
70785,0
3286,0
9,0
73590,0
82499,0
81648,1
17528,0
36955,0
57815,0
23531,0
55810,0
50006,0
76352,0
64356,0
78958,0
57977,0
36682,0
54163,0
81931,0
32035,0
40690,0
88355,1
28355,0
82148,0
2933,0
3424,0
66940,0
42909,0
20977,0
73469,0
82783,0
25278,1
54729,0
37598,0
21607,0
62705,0
10319,0
59990,1
39451,0
46287,1
5111,0
87499,0
21226,1
83666,0
12459,0
85673,0
27039,0
66101,0
49129,0
1624,0
7640,0
806,0
27048,0
72332,0
74118,0
76365,0
45095,1
48035,0
49280,0
6688,1
55225,1
38004,0
84218,0
79801,0
71061,0
35887,0
66168,0
81274,0
44453,0
35018,0
10935,0
56673,0
56753,0
46078,0
5521,0
2580,0
71002,0
64627,0
53786,0
21387,1
42147,0
67727,0
4367,0
9215,0
32315,0
81826,0
56963,0
18623,0
78911,0
49772,0
68460,0
29388,0
23428,0
62633,0
68658,0
43759,0
5962,0
68090,0
84786,0
28803,0
63348,0
12051,0
84058,1
10241,0
86290,0
10956,0
67582,0
4611,1
46154,0
33363,0
42056,1
81332,0
56476,0
64082,0
39134,0
44874,0
28826,0
43787,0
71480,0
877,0
33602,0
35467,1
44937,0
28723,1
73259,0
88784,0
89106,0
20173,0
79616,0
14536,1
21114,0
56887,0
63866,0
14126,0
49103,0
7042,0
57466,0
56046,0
77917,0
1745,0
4031,0
44687,0
6229,0
12122,0
61502,0
50925,0
85191,0
77330,0
21517,0
66992,0
79750,0
44547,0
59164,0
79122,0
53296,0
29045,0
7352,0
49848,1
25459,0
30196,0
3230,0
53218,1
29518,0
34191,0
74043,0
2509,0
64893,0
70840,1
67746,0
3021,0
57312,1
19107,0
2834,0
83981,0
46001,0
55349,0
78344,0
23361,0
47492,0
38998,0
70451,0
57976,0
51252,0
39071,0
28909,0
63564,0
42663,0
10255,0
9704,1
68883,0
69831,0
57924,0
65324,0
52556,0
59971,0
74044,0
75216,0
65022,0
59883,0
55837,0
26680,0
69969,0
3262,0
71345,0
29640,0
36535,0
21504,0
49740,0
16651,0
17079,0
79862,0
1900,1
40661,1
53796,0
24344,1
63261,0
52849,1
8520,0
43178,0
67285,0
27243,1
85901,0
87456,1
53213,0
15132,0
49857,1
86949,0
39088,0
67551,0
68181,0
36453,0
31636,1
13941,0
61038,1
33918,0
37840,0
63368,0
58994,0
74252,0
80997,0
53545,0
78624,0
19472,0
54053,0
1251,0
28779,0
7547,0
19468,0
84133,0
48606,0
6268,0
61920,0
4877,0
84638,0
40499,0
85732,0
48560,0
74782,0
34602,0
54255,0
77098,0
30351,0
51446,0
64215,0
18122,0
85201,0
79850,0
81810,0
68369,0
13352,0
16835,0
88070,0
82493,0
64886,0
2951,0
69868,0
73151,0
42655,0
43812,0
53772,0
65682,0
25783,0
64683,0
76312,0
38534,0
69988,0
39616,0
36071,0
2852,0
85456,0
13237,0
59661,0
33185,0
72339,0
10114,0
74789,1
74185,0
23492,0
14037,0
84971,0
84500,0
3190,0
69361,0
6300,0
56985,0
13244,0
35221,0
21417,0
29647,1
72377,0
81382,0
81528,0
17461,0
53002,0
64376,0
41626,0
83998,0
68691,0
88755,0
64136,0
2764,0
15085,0
12950,0
16205,0
27504,0
34888,0
50129,0
78029,0
60332,0
68455,0
68773,0
23623,0
76793,1
44839,0
37420,0
9973,0
11022,0
24397,0
29176,0
74578,0
66839,0
2705,0
11911,0
51621,0
33370,0
37156,0
4006,0
5707,0
78221,0
49555,0
59888,0
13820,0
65704,0
10272,0
63059,0
53827,0
25034,0
28993,0
40219,0
66805,0
74584,0
48381,0
27792,0
26742,0
69420,0
16903,0
22396,0
41342,0
74201,1
71540,0
23374,1
13946,1
14556,0
67586,0
54126,0
79652,0
83830,0
67094,0
67769,0
38831,0
39425,0
72825,0
84601,0
4016,0
26573,0
73033,0
1981,0
72287,0
66473,0
38201,0
14475,0
65339,0
14020,0
82738,0
5348,0
74757,0
17830,1
43779,0
13412,0
64710,1
17790,0
44026,0
55521,0
40884,0
27087,1
52548,0
79991,0
89303,0
54038,0
2166,0
51177,0
87266,0
79895,0
8596,0
83799,0
52334,0
86628,0
44535,0
34568,0
16852,0
10903,0
48140,0
86101,1
21839,0
64420,0
23605,0
84378,0
78692,0
71003,0
88979,0
86111,1
61990,0
40145,1
894,0
64330,0
11619,0
36493,0
32092,1
53951,0
75292,0
56116,0
59981,0
30431,0
57838,0
64709,0
20613,0
33135,0
31207,0
34430,0
37112,0
47998,0
63755,0
61584,0
50128,0
32402,0
73702,1
49904,0
10209,0
40331,0
12697,0
77121,0
89540,0
75587,0
39855,0
20277,1
57831,0
22358,0
77855,1
47624,0
87050,0
17406,0
54549,0
12419,0
52858,0
5971,0
47763,0
69550,0
40205,0
39214,0
49814,0
47983,0
71309,0
5405,0
69828,0
81389,0
65311,0
77031,0
73765,0
25749,0
4338,0
24893,1
44720,0
5693,0
35105,0
77212,0
4010,1
34355,0
15943,0
29805,0
66481,0
68763,0
77594,0
55516,1
52033,0
1850,0
62273,0
33413,0
16021,0
75688,0
2419,0
89207,0
50545,0
38722,0
764,0
2220,0
26154,1
3728,0
12068,0
85277,0
50927,1
898,0
87051,0
70298,0
28777,0
79245,0
87104,0
36503,0
80060,0
3840,0
74380,0
84179,0
14061,0
86607,0
8060,0
16728,0
40319,0
46413,0
56976,0
24226,0
4271,0
39022,1
83382,0
21251,1
68521,0
19233,1
9685,0
9963,0
50728,0
44538,0
34168,0
83630,0
25370,0
62560,0
79121,0
39293,0
23457,0
87859,0
76670,0
17785,0
47098,0
64068,0
31332,0
5814,0
34970,0
88078,1
42162,0
38635,0
59189,0
42191,0
17462,0
41584,0
19128,0
45537,0
66751,0
58619,0
83897,0
82137,1
43773,0
46415,0
65238,0
25695,0
68680,0
57011,0
53442,0
36065,0
16359,0
74432,0
50466,0
86062,0
31175,0
60625,0
10894,0
67415,0
71969,0
26094,0
51445,0
50517,0
16108,0
